uuid,name,brand,gender,price,description,primary_color,label,size,kids
e74aed45-b484-4098-936f-29b47537c909,GIORDANO Yellow Solid Shoulder Bag,GIORDANO,Women,24.35,"Yellow solid shoulder bag, has a zip closure2 main compartments, 2 external and 3 inner pocketsTablet sleeve: NoTwo HandlesWarranty: 1 yearWarranty provided by brand/manufacturer", Yellow,t-shirt,L,false
e7118519-3e7d-431a-9d22-2cedd6da1e1d,Free Authority Men Black Batman Printed T-shirt,Free Authority,Men,5.39,"Black printed T-shirt, has a round neck, and short sleeves", Black,t-shirt,L,true
de4d08da-985e-4c74-aa20-2dd3b07a9695,Obsessions Universal 100% Cotton Bath Mat Grey,OBSESSIONS,Unisex,14.36,Set content: 1 bath rugColour: GreyFabric: CottonPattern: SolidShape: Rectangular, Grey,t-shirt,XS,false
e83aabcc-a45c-4da6-87ec-cb41580b3bd4,Vishudh Women Red & White Printed Flared Palazzos,Vishudh,Women,8.39,"A pair of Red and White printed woven flared fit Palazzos, opaque, 2 pockets, and slip-on closure", Red,t-shirt,XL,true
e79aa430-3b52-4300-a363-b122402a675b,Ecko Unltd Men Navy Blue Regular Fit Checked Casual Shirt,Ecko Unltd,Men,6.61,"Navy blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,t-shirt,XS,false
e7dd97e3-73bf-4443-afc7-7b439d94ebd4,SOJANYA Men Burgundy & Gold-Coloured Self Design Kurta with Churidar,SOJANYA,Men,16.19,"Burgundy and gold-coloured self design kurta with churidarBurgundy and gold-coloured straight knee length kurta, has a mandarin collar, long sleeves, straight hemGold-coloured solid churidar, drawstring closure", Red,t-shirt,L,false
e14407b5-6f02-4645-9581-2f077eeb326c,Flying Machine Men Grey Printed Round Neck T-shirt,Flying Machine,Men,4.19,"Grey printed T-shirt, has a round neck, and short sleeves", Grey,t-shirt,XL,true
dcac755b-81c6-49fe-991c-2337fa3901a0,Silvermerc Designs Silver-Plated & White Dome Shaped Jhumkas,Silvermerc Designs,Women,4.8,"Silver-Toned and White Dome Shaped Earrings, silver-plated, and has artificial stones and beads Secured with a fish hook earwire", White,t-shirt,XL,false
e7d4544f-a4d5-4fde-aedb-dd9117a68b31,Sparx Men Olive Green Mesh Running Shoes,Sparx,Men,16.73,"A pair of olive green running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Green,t-shirt,L,false
ea7b6656-3f84-4eb3-9099-23e623fc1018,Roadster Men Navy Blue Super Skinny Fit Acid Wash Clean Look Stretchable Jeans,Roadster,Men,20.39,"Navy blue medium wash 5-pocket acid wash mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,XS,true
ec57ef81-f09d-423d-ab18-5fc08803737b,Newport Men Red Printed Round Neck T-shirt,Newport,Men,4.79,"Red and Black printed T-shirt, has a round neck, and short sleeves", Red,t-shirt,XS,true
e88b370b-f3c9-4507-9c3e-3a6552e6716a,Blue Giraffe Boys White & Blue Regular Fit Printed Casual Shirt,Blue Giraffe,Boys,11.39,"White and Blue printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket",Blue,t-shirt,L,true
ec76ad72-1521-4c58-bc8f-8d8c1e584f8f,Blue Giraffe Boys White & Black Regular Fit Printed Casual Shirt,Blue Giraffe,Boys,11.39,"White and Black printed casual shirt, has a spread collar, long sleeves, button placket, and curved hem",Blue,t-shirt,M,true
e976a8f6-6731-485f-8a9a-2872a5208818,HERE&NOW Women White Skinny Fit Mid-Rise Clean Look Stretchable Jeans,HERE&NOW,Women,7.19,"White light wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops", White,t-shirt,XL,true
e920c52d-0c1e-436e-8d9a-d919bc04f557,Black coffee Men White & Blue Slim Fit Checked Formal Shirt,Black coffee,Men,19.19,"White and Blue checked formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket",Blue,t-shirt,S,false
ecd67121-d5ed-49ce-84c0-81cbd75e31a6,Genie Women Grey 15 inches Solid Small Backpack,Genie,Women,9.97,Grey backpackNon-Padded haul loop1 main compartment with zip closureNon-Padded backZip PocketPadded shoulder strap: Non-PaddedWater-resistance: YesWarranty: 1 yearWarranty provided by brand/manufacturer, Grey,t-shirt,XS,false
ed149619-b61a-4f21-9a5f-ba3799ebbc28,HERE&NOW Men Green Regular Fit Solid Casual Shirt,HERE&NOW,Men,8.39,"Green solid casual shirt, has a spread collar, long sleeves, button placket, curved hem, one patch pocket", Green,t-shirt,S,true
e896e472-b3fe-4c65-b746-673635fc07fa,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,7.13,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,L,false
e9d146d2-ae94-4d9a-95b6-c98241fb044b,Metro Women Brown Colourblocked Leather Sandals,Metro,Women,20.28,"A pair of brown open toe sandals, has regular styling, backstrap detailLeather upperCushioned footbedTextured and patterned outsole, has a flatform heelWarranty: 1 monthWarranty provided by brand/manufacturer", Brown,t-shirt,XS,false
ed702d70-f0c1-44b5-89a0-9fb17d1e611c,Clovia Women Blue & Grey Printed Night suit LS0376P03XL,Clovia,Women,7.37,"Blue night suit consists of top and pyjamasGrey printed top, has a round neck, long sleevesA pair of blue and grey solid pyjamas, has slip-on closure",Blue,t-shirt,S,false
ee5607f2-750d-4230-a1d0-fc75d092fdb9,Blue Giraffe Girls Red Printed Round Neck T-shirt,Blue Giraffe,Girls,4.79,"Red printed T-shirt, has a round neck, and short raglan sleeves",Blue,t-shirt,XL,false
ee889861-d5a6-4ff1-8e72-7bae60e6ac09,ELLE Peach-Coloured Solid Shoulder Bag,ELLE,Women,17.24,"Peach-Coloured solid shoulder bag, has a zip closure2 main compartments, 3 external and Multiple inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strapWarranty: 1 yearWarranty provided by brand/manufacturer", Red,t-shirt,S,true
f0268e75-dc9b-4c19-9fce-aa869108bd4b,UCLA Men Beige Solid Polo Collar T-shirt,UCLA,Men,9.17,"Beige solid T-shirt, has a polo collar, and short sleeves", Beige,t-shirt,S,true
e84c82c0-c1f9-487a-8e98-104e4c218e07,Puma Men Grey Solid Round Neck T-shirt,Puma,Men,17.99,"Grey solid T-shirt, has a round neck, and short sleeves", Grey,t-shirt,L,true
e912d309-20d4-44c1-887d-43c4e59c76be,CASIO Enticer Women Silver Dial Analog Watch LTP-VT01L-7B3UDF - A1631,CASIO,Women,28.75,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Blue regular, leather strap with a tang closureWater resistance: Water ResistantWarranty: 2 yearsWarranty provided by brand/manufacturer Comes in a signature CASIO case", Silver,t-shirt,XS,true
f24dcd9a-6597-412a-88b0-0ad7ef9aa2e8,YASH GALLERY Women Beige & Maroon Printed A-Line Kurta,YASH GALLERY,Women,10.91,"Beige and Maroon printed A-line kurta, has a mandarin collar, three-quarter sleeves, and flared hem", Beige,t-shirt,M,false
e1ef33b9-e6ba-4754-8ead-96ba67d654de,UCLA Men Green & Navy Blue Slim Fit Checked Casual Shirt,UCLA,Men,8.99,"Green and Navy Blue checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket",Blue,t-shirt,XS,true
f27326cc-edc1-4894-bbed-15b894289efd,UCLA Men White Solid Round Neck T-shirt,UCLA,Men,5.99,"White solid T-shirt, has a round neck, and long sleeves", White,t-shirt,S,false
f278b55e-38cd-40e0-80bc-fd79748fdeb3,SOJANYA Men Green & Gold-Coloured Self Design Kurta with Churidar,SOJANYA,Men,16.19,"Green and gold-coloured self design kurta with churidarGreen and gold-coloured straight knee length kurta, has a mandarin collar, long sleeves, straight hemGold-coloured solid churidar, drawstring closure", Green,t-shirt,M,true
f366dac4-ed8a-4051-8c4c-61bb5d372ebd,Bodycare Women Pack of 2 Assorted Lightly Padded T-shirt Bras E6552SWI,Bodycare,Women,9.84,Pack of 2 solid half-coverage assorted T-shirt brasLightly padded and non-wired seamless cupsRegular straps and back closureBack style: RegularFeature: All day comfortDisclaimer: The final product delivered might vary in colour and prints from the display here,,t-shirt,XS,false
f34957ab-a838-4b9d-9177-e9ea86831379,Annabelle by Pantaloons Women White Sheath Dress,Annabelle by Pantaloons,Women,17.99,"White checked knitted sheath %S, has a round neck, three-quarter sleeves, button closure, and straight hem", White,t-shirt,M,false
f3c17697-a1ef-4d59-9c8e-917404d27fe3,Roadster Men Blue Super Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,10.79,"Blue medium wash 5-pocket mid-rise jeans, clean look, acid wash, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,M,true
f4323b73-1faa-4ca8-8adc-8452dbc116d3,Dennmarks Orange Wooden Pen Stationery Holder Cum Desk Organizer,Dennmarks,Unisex,6.54,Set content: 1 pen and other stationery holderType: Desk organizer Colour: OrangePattern: Self designMaterial: Wood, Orange,t-shirt,S,true
f53fc50a-7ce8-49f0-89a0-6d8473e51955,Louis Philippe Men White & Red Slim Fit Checked Formal Shirt,Louis Philippe,Men,14.4,"White and Red checked formal shirt, has a spread collar, long sleeves, button placket, straight hem, and 1 patch pocket", Red,t-shirt,XS,false
f59762b1-e4ac-4dfd-bb0e-0174ac789d10,Roadster Men Navy Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,15.59,"Navy dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,XS,false
f59d03e3-1dc0-4015-9e53-7a8925c372c5,Jacques Lemans Women Black Analogue Watch 1-1811A,Jacques Lemans,Women,133.2,"Display: AnalogueMovement: QuartzPower source: BatteryDial style: Solid round stainless steel dialFeatures: Reset TimeStrap style: Silver-Toned bracelet style, metal strap with a foldover closureWater resistance: 50 mWarranty: 2 yearsWarranty provided by brand/manufacturer", Black,t-shirt,M,true
ea3e5f1b-6987-4b1e-88f9-03659eba4dc7,UCLA Men Purple & White Slim Fit Checked Casual Shirt,UCLA,Men,8.99,"Purple and White checked casual shirt, has a spread collar, long sleeves, button placket, curved hem, and 1 patch pocket", White,t-shirt,S,false
e9824f74-214e-4983-b4e3-ddf526e413fa,Organic Harvest Unisex Sulphate Free Oil Control Face Wash 100g,Organic Harvest,Unisex,1.8,"What It Is?:Organic Harvest Sulphate Free Oil Control Face Wash 100gWhat It Does?:Organic Harvest Oil Control Face Wash is ideal for normal to oily skin, as it gently removes excess oil from the skin and keeps it fresh and smooth.The face wash unclogs your pores to provide you smooth and silky skin and is enriched with mineral clay which helps to reduce oil and acne breakout.As it contains no chemicals, pesticides and no side effects, it is simply the safest way to improve your skin.The actives used in this face wash is pure Ribose, a natural pentose obtained by biotechnology from corn seed sugars.It restores energy to the skin. It has irregular shaped granules, soft enough to prevent the skin from scratches and help to create creamy foam for a super satisfying clean.Features:Effectively cleanses the skin and unclogs poresLeaves your skin feeling fresh and rejuvenatedFree of Sulphate, Parabens, Mineral oil, Sulphate, Paba and Animal ingredientsSuitable for oily and sensitive skin as wellIngredients:Aqua, Pure Ribose, Scrubbing beads and Polyquaternium-79 in surfactant base.",,t-shirt,S,true
ea2ffd4d-9b25-4ca8-9dc2-bd27f1cc59fa,Tokyo Talkies Women Blue Regular Fit Checked Casual Shirt,Tokyo Talkies,Women,6.11,"Blue checked casual shirt, has a spread collar, long sleeves, button placket, and straight hem",Blue,t-shirt,XS,false
eb56158d-dc68-4d2f-bff1-96ddb8a92b4f,Divine Casa Navy Blue & Grey Geometric Reversible AC Room 110 GSM Single Bed Dohar,Divine Casa,Unisex,9.2,"Set content: Reversible single bed doharUsage: AC RoomGSM: 110Colour: Navy Blue, grey and whitePattern: Geometric Dohar",Blue,t-shirt,S,false
ecc77e48-bd72-4c61-ab9c-75919fb616aa,OBSESSIONS Off-White Reversible Bathmat,OBSESSIONS,Unisex,8.34,Off-White Reversible Bathmat, White,t-shirt,XL,true
e9db1ad3-67ef-46c3-923a-a33d279271ca,Flying Machine Men Blue Skinny Fit Low-Rise Clean Look Stretchable Jeans,Flying Machine,Men,11.03,"Blue medium wash 5-pocket low-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,XL,true
f5cedc75-c4b5-40a7-8536-d70f4065ded3,ZIYAA Women Grey Printed Kurta with Trousers,ZIYAA,Women,12.56,"Grey printed kurta with trousers Grey A-line calf length kurta, has a round neck, sleeveless, high-low hem Grey printed trousers, slip-on closure", Grey,t-shirt,L,false
f5e0b8c6-50c1-4389-9406-5364dd061dcb,Vishudh Women Green Floral Printed Straight Kurta,Vishudh,Women,5.53,"Green printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits", Green,t-shirt,L,true
f5ee2e83-56f7-4e2f-8c55-f13eaa37b37e,Tokyo Talkies Women Navy Blue Printed A-Line Top,Tokyo Talkies,Women,15.59,"Navy Blue printed woven A-line  top, has a tie-up neck, and three-quarter sleeves",Blue,t-shirt,XS,false
f7170885-3680-4190-9b4e-3fc73c4ee553,ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,ZHEIA,Women,10.07,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,L,false
f6101867-7e1c-4fa1-850a-8e4f16bd3846,Flying Machine Men Purple Solid Polo T-shirt,Flying Machine,Men,10.55,"Purple solid T-shirt, has a polo collar, short sleeves, 1 pocket", Purple,t-shirt,S,false
f6c4457e-8a9a-48b7-8719-262132467d03,ELLE Girls Blue Pineapple Print Top,ELLE,Girls,4.85,"Blue printed woven regular  top, has  shoulder straps, and short sleeves",Blue,t-shirt,XL,true
f82039ce-db6e-46b6-8fda-1f1817473c40,Miss Chase Women Blue Regular Fit Solid Culottes,Miss Chase,Women,11.39,Blue solid high-rise trousers and hook and bar closure,Blue,t-shirt,S,false
ed3f83ec-d1db-43c3-ad6d-09b96cb08a40,Alvaro Castagnino Yellow Pocket Square,Alvaro Castagnino,Men,3.41,Yellow pocket square , Yellow,t-shirt,S,false
edde866a-3427-4efa-af80-edf8f1ab1e1d,GIORDANO Mustard Brown Solid Handheld Bag,GIORDANO,Women,14.35,"Mustard brown solid handheld bag, has a zip closure1 main compartment, 2 external and 2 inner pocketsTablet sleeve: NoOne HandleWarranty: 1 yearWarranty provided by brand/manufacturer", Brown,t-shirt,M,false
ef2140de-3312-4c7a-85e8-a84ad24c1aee,Soumya Grey Single Long Door Curtains,Soumya,Unisex,15.72,Set content: Single Long Door curtainsColour: GreyPattern: Solid Long DoorLight blocking: Room DarkeningFitting: EyeletLining: Yes, Grey,t-shirt,XL,true
f76c45fe-f4ec-4887-bb73-440c92822501,ZHEIA Women Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,ZHEIA,Women,12.41,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,XS,true
f0759fd0-0102-4019-a4f2-eaf956e89e8f,Flying Machine Men Blue Skinny Fit Low-Rise Clean Look Stretchable Jeans,Flying Machine,Men,13.79,"Blue light wash 5-pocket low-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,S,false
f91b69e7-8581-48e4-be8f-74941603673d,SKULT by Shahid Kapoor Men Charcoal Grey Printed Knitted Regular Fit Joggers,SKULT by Shahid Kapoor,Men,14.39,"Charcoal grey printed mid-rise knitted joggers, has an elasticated waistband with drawstring fastening, three pockets, cuffed hem", Grey,t-shirt,XL,true
f11d949d-a141-493b-ad09-b8bbe02ca95d,TAYHAA Black Resin Face Statue,TAYHAA,Unisex,25.2,Set content: One showpiece Colour: Black Size: Medium Pattern: Textured Shape: Face statue Material: Resin , Black,t-shirt,L,true
fa25fb0b-a12f-459d-b4ac-6504d5da5a5d,GIORDANO Blue Solid Handheld Bag,GIORDANO,Women,16.27,"Blue solid handheld bag, has a zip closure1 main compartment, 1 inner pocketTablet sleeve: NoTwo Handles, detachable sling strapWarranty: 1 yearWarranty provided by brand/manufacturer",Blue,t-shirt,XL,true
fa5a7d45-030c-4818-9418-7ccdbddb04ff,Roadster Men Blue Skinny Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,7.13,"Blue light wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,XS,true
fa9757e7-2af6-4c50-a101-9750853638a0,Campus Men Navy Mesh Running Shoes,Campus,Men,7.76,"A pair of navy blue running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer", Navy,t-shirt,XL,false
fa53d8bd-0c11-4849-bd90-0eb6737f63a2,Belle Fille Grey Hooded Sweatshirt,Belle Fille,Women,8.15,"Grey sweatshirt, has an attached hood, long raglan sleeves, a zip closure on the front, two zip pockets", Grey,t-shirt,L,false
f355fe19-66da-487b-94b5-341f2cd0e73e,Flying Machine Men Blue Micheal Slim Tapered Fit Mid-Rise Clean Look Stretchable Jeans,Flying Machine,Men,11.03,"Blue medium wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,S,true
fbb54104-ee0f-4180-9216-2696f9df52a5,Bodycare Women Pack of 2 Assorted Lightly Padded T-shirt Bras E6552RES,Bodycare,Women,9.84,Pack of 2 solid half-coverage assorted T-shirt brasLightly padded and non-wired seamless cupsRegular straps and back closureBack style: RegularFeature: All day comfortDisclaimer: The final product delivered might vary in colour and prints from the display here,,t-shirt,XS,false
fbb96cbf-6fd6-43e1-bd41-20606dfc1339,Mochi Tan Brown Solid Handheld Bag,Mochi,Women,10.74,"Tan brown solid handheld bag, has a zip closure1 main compartmentTwo Handles", Brown,t-shirt,M,false
fbfd3f23-f274-4f96-b6b7-ae87f33552dd,Soumya Lime Green Single Long Door Curtain,Soumya,Unisex,9.9,Set content: Single Long Door curtainsColour: Lime GreenPattern: Geometric Long DoorLight blocking: RegularFitting: EyeletLining: No, Green,t-shirt,L,false
f5e497d7-302b-491e-9e6b-df7d17a6abeb,Schwarzkopf PROFESSIONAL Unisex Bonacure Q10+ Time Restore Hair Treatment Masque 200 ml,Schwarzkopf PROFESSIONAL,Unisex,10.87,"What it is Q10+ time restore hair treatment masqueWhat it doesIt helps repair the signs of ageing and return hair to its natural, vigorous beautyIt stimulates the production of vital keratins, making true beauty agelessNutrifiller technology repairs hair by deeply nourishing the inner structure of each strandProvides 100% more resistance and vitality, while it rejuvenates hair strength keeping them soft and shinySuitable for weak, dry, brittle and mature hair",,t-shirt,S,false
f638fa1a-0b57-4492-9ef8-a9d9df1fe222,Ecko Unltd Men Blue Super Slim Fit Mid-Rise Clean Look Stretchable Jeans,Ecko Unltd,Men,15.59,"Blue light wash 5-pocket mid-rise jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,M,true
f5f193c8-5953-4fc8-a385-27352b7c75ea,Soumya Brown Single Long Door Curtain,Soumya,Unisex,15.72,Set content: Single Long Door curtainColour: BrownPattern: Solid Long DoorLight blocking: Room DarkeningFitting: EyeletLining: Yes, Brown,t-shirt,XS,false
f4d9d003-09d1-4f0f-bd85-055bd3f16f22,Campus Men Navy Blue Mesh Running Shoes,Campus,Men,15.54,"A pair of navy blue running sports shoes, has regular styling, lace-up detailMesh upperCushioned footbedTextured and patterned outsoleWarranty: 30 daysWarranty provided by brand/manufacturer",Blue,t-shirt,L,false
f7825b1f-0f9e-4e37-8c93-1cc1c6b82970,PERFKT-U Women Pink & Blue Printed Regular Fit Capris,PERFKT-U,Women,5.94,Pink and Blue mid-rise printed Capris and slip-on closure,Blue,t-shirt,S,true
fef9da0c-f19b-409e-90b1-0eef6ffab023,VRINDA Yellow Single Door Curtain,VRINDA,Unisex,8.99,Set content: Single Door curtainsColour: YellowPattern: Abstract DoorLight blocking: RegularFitting: EyeletLining: No, Yellow,t-shirt,XS,true
fe818b75-2c14-4218-8109-e1a8e5daa46c,Puma Men Grey Solid Jacket,Puma,Men,16.19,"Product Design Details:Grey solid jacket,has a mock collar2 pockets,zip closure,long sleeves straight hem", Grey,t-shirt,XL,true
fe21d6e5-b447-4ef4-ae4b-138cbf1a2220,INVICTUS Men Red Slim Fit Solid Formal Shirt,INVICTUS,Men,15.59,"Red solid formal shirt, has a spread collar, long sleeves, button placket, and curved hem", Red,t-shirt,XL,true
ff3f01d5-0524-4851-8bcc-a1eb4bc096e6,Kazo Women Black Solid Top,Kazo,Women,10.14,"Black solid knitted regular  top, has a round neck, and short sleeves", Black,t-shirt,L,false
f8c5b758-d78e-4182-8246-5bf94e0442d6,Zeal Men Maroon Standard Slim Fit Printed Casual Shirt,Zeal,Men,10.91,"Maroon printed casual shirt, has a spread collar, short sleeves, button placket, curved hem, and 1 patch pocket", Maroon,t-shirt,XS,false
ff20153b-095e-4749-a5d0-8c508d04e77c,Organic Harvest Unisex Sulphate Free Skin Lightening Face Wash 100g,Organic Harvest,Unisex,2.0,"What It Is?:Organic Harvest Sulphate Free Skin Lightening Face Wash 100gWhat It Does?:Organic Harvest Skin Lightening Face Wash is enriched with naturally driven surfactant that cleanses your skin and provides a lightened skin tone. The White Mulberry extract helps in skin whitening, brightening, shining and lightening. The NATURE certified natural plant derived actives used in this face wash have Natural Moisturizing Factors for longer moisturization.Features:Makes skin lighter and keeps it hydratedLightens the age spotsFades blemishes and dark spotsLeaves your skin feeling freshFree of Sulphate, Parabens, Mineral oil, Sulphate, Paba and Animal ingredientsSuitable for acne prone skinIngredients:Aqua, Pure Ribose, Scrubbing beads and Polyquaternium-79 in surfactant base.About the Brand: Organic Harvest is the first Indian homegrown brand which has an entire range of organic skin care, body care and hair care products that are free from any harsh chemicals, Parabens, Phthalates, mineral oil, PABA, petrolatum, paraffin or animal ingredients. The brand is an incredible concept that reflects healthy lifestyle since the products are derived from plants that have been grown without chemical fertilizers, herbicides and pesticides, making them skin friendly.",,t-shirt,XS,false
ff84e74e-d53f-43c5-9ba6-351f665e2637,Vishudh Women Peach-Coloured & Gold-Toned Printed Straight Kurta,Vishudh,Women,4.94,"Peach-Coloured and Gold-toned printed straight kurta, has a mandarin collar, three-quarter sleeves, straight hem, and multiple slits", Red,t-shirt,XL,true
fa064993-f459-457a-bdfb-69a2832e15da,WITH Men White Slim Fit Solid Casual Shirt,WITH,Men,6.71,"White solid casual shirt, has a spread collar, long sleeves, button placket, and curved hem", White,t-shirt,M,true
ffb8b476-17bc-4f7f-8f37-4ae8e6007128,Vishudh Women Rust Printed High-Low Top,Vishudh,Women,15.59,"Rust printed woven high-low  top, has a round neck, and three-quarter sleeves",,t-shirt,M,true
fa13626d-572c-428f-ac1c-c40e1673195b,OBSESSIONS Set of 2 Yellow Bath Rug,OBSESSIONS,Unisex,16.14,Set content: 1 bath rugColour: YellowFabric: 100 % Micro PolyesterPattern: Solid, Yellow,t-shirt,XS,false
f8d0f7f4-88d2-401a-827b-40185f14b1ee,Metro Women Black Solid Open Toe Flats,Metro,Women,9.29,"A pair of black open-toed flats, has regular styling, no back strap detailSynthetic upperCushioned footbedTextured and patterned outsole", Black,t-shirt,L,false
f93d2fbe-ad25-4491-bd78-bc292ab6589d,Roadster Men Blue Slim Fit Mid-Rise Clean Look Stretchable Jeans,Roadster,Men,7.19,"Blue medium wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,M,false
19e4de0d-fb90-47c2-83b4-37e3652c5a16,Vishudh Women Off-White & Red Solid Kurta with Palazzos & Dupatta,Vishudh,Women,23.99,"Off-White and red solid kurta with palazzos and dupattaOff-White and red straight calf length kurta, has a round neck, three-quarter sleeves, side slitsOff-White and red solid palazzos, has elasticated waistband, slip-on closureOff-White and red printed dupatta, has solid border", Red,dress,S,false
fb3f29fb-ae30-41a5-84cd-c1e3ccad0307,HERE&NOW Women Blue Skinny Fit Mid-Rise Mildly Distressed Stretchable Jeans,HERE&NOW,Women,15.59,"Blue medium wash 5-pocket mid-rise jeans, mildly distressed, light fade, has a button and zip closure, and waistband with belt loops",Blue,t-shirt,L,true
fd3361c0-a56f-46db-9012-6ee55840447b,SOJANYA Men Grey & Gold-Toned Self Design Kurta with Churidar,SOJANYA,Men,16.19,"Grey and gold-toned self design kurta with churidarGrey and gold-toned straight knee length kurta, has a mandarin collar, long sleeves, straight hemGold-toned solid churidar, drawstring closure", Grey,t-shirt,XL,true
fb145f9c-024a-4177-ae55-4ef413756ee9,HERE&NOW Women Magenta Solid Cardigan,HERE&NOW,Women,5.39,"Magenta solid sweater, has a V-neck, long sleeves, and straight hem", Magenta,t-shirt,XS,false
ff8ca4c9-b3dc-4d84-8dba-095581f94dbe,Cortina Multicoloured Geometric 120 TC Cotton 1 Queen Bedsheet with 2 Pillow Covers,Cortina,Unisex,10.82,Set content: 1 Queen bedsheet with 2 pillow coversQuality: CoarseThread count: 120Colour: MulticolouredPattern: Geometric, Red,t-shirt,XL,true
fb84b8f2-c90f-4adf-8732-0d19dff26ae2,Vishudh Women White Embroidered Kurta with Palazzos,Vishudh,Women,23.99,"White embroidered kurta with palazzosWhite straight calf length kurta, has a mandarin collar, three-quarter sleeves, straight hem, side slitsBlack printed palazzos, has elasticated waistband, slip-on closure", Red,t-shirt,S,false
07cddef1-1fc8-47e4-a28a-613e60912590,DressBerry Set of 2 Body Mists,DressBerry,Women,8.88,"Set of two body mistsIvory body mistNotesTop notes: LilliesHeart notes: VanillaBase notes: SandalwoodCrush body mistNotesTop: Magnolia, Cucumber, GrapefruitHeart: Apple, Violet, Lily, Rose, TuberoseBase: Cedarwood, Amber",,dress,M,true
fcfc68be-41ea-40ef-8040-624453983a85,Organic Harvest Unisex Age Reversal Cream 15 g,Organic Harvest,Unisex,5.62,"What It Is?:Organic Harvest Unisex Age Reversal Cream 15gmWhat It Does?:Age reversal cream is made from the natural extracts derived from olive tree leaves. It reduces skin damage caused by pollution and helps in anti-aging. Olive leaf?s antioxidant properties help to prevent cell damage, caused by oxidation and sun. Infused with aqua, the cream also moisturizes and softens dry skin. The ingredient sea salt and vitamin c reduces the appearance of wrinkles and leave the skin looking radiant, soft and young.Features:Slows down the process of ageing and stimulates collagenSuitable for both men and womenCertified organic productSuitable for all skin typesCream basedIngredients:Aqua, olive leaves extract, sea salt extract, vitamin C and collagen in cream baseHow To Use?:Apply a generous amount of product on freshly cleansed skin starting at the neck and working your way up to the face.About the Brand: Organic Harvest is the first Indian homegrown brand which has an entire range of organic skin care, body care and hair care products that are free from any harsh chemicals, Parabens, Phthalates, mineral oil, PABA, petrolatum, paraffin or animal ingredients. The brand is an incredible concept that reflects healthy lifestyle since the products are derived from plants that have been grown without chemical fertilizers, herbicides and pesticides, making them skin friendly.",,t-shirt,L,true
22ee2330-a2e7-4abf-aec1-0699e819a248,Blue Giraffe Boys Red Regular Fit Solid Casual Shirt With Tie,Blue Giraffe,Boys,8.15,"Red solid casual shirt, has a spread collar, long sleeves, button placket, and curved hemComes with a tie",Blue,dress,XL,false
35f5fecb-755a-45d6-ac3d-3feb8299dc87,plusS Women Blue Solid Jegging,plusS,Women,18.9,"Blue solid jeggings, has a slip-on closure",Blue,dress,S,true
24890459-3da7-4976-a837-f289e7af0d48,ELLE Brown Colourblocked Shoulder Bag,ELLE,Women,15.08,"Brown colourblocked shoulder bag, has a zip closure2 main compartments, 1 external and 5 inner pocketsTablet sleeve: NoTwo Handles with a detachable sling strapWarranty: 1 yearWarranty provided by brand/manufacturer", Brown,dress,S,true
